Source IP,Destination IP,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Mean,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,RST Flag Count,Label
192.168.1.39,192.168.1.37,TCP,15233.684428702993,174,3,417.2897351342804,0.0,27.745840053914662,31.675007619092792,48114.580118930724,6.210491106747099,36,2,19,Botnet
192.168.1.31,192.168.1.31,TCP,579509.70584022,17,5,1615.2802362180457,1392.379056006758,53.36839322078885,119.4527730822958,4157.883887520774,19.539453096536175,0,7,0,BENIGN
192.168.1.48,192.168.1.29,TCP,310318.7012078129,14,16,1374.1985684451568,2092.5082150363087,138.47147509784492,150.2838749219361,3408.9363184987706,13.519075275030886,3,8,0,BENIGN
192.168.1.16,192.168.1.51,ICMP,216590.36181891192,12,10,1296.2650710825872,886.2703936734832,47.527033695816634,154.13288198824074,3979.7496890396515,24.481679956951236,1,6,0,BENIGN
192.168.1.17,192.168.1.47,TCP,867170.4130389361,6,6,1007.4549341541361,1199.937889753665,84.81942413628103,151.1343506881134,3677.2951632101367,14.446075644142201,0,8,0,BENIGN
192.168.1.37,192.168.1.47,TCP,24140.237687729936,156,2,378.4335226683496,51.86713867081538,26.71351291537316,43.30941319903825,68910.61776406966,193.20642322449362,43,1,17,PortScan
192.168.1.6,192.168.1.37,UDP,619375.7982829661,16,20,788.1998098009203,1465.081803574271,98.35666524175467,201.74730163305836,3983.0360296835843,14.692840169730415,3,8,0,BENIGN
192.168.1.27,192.168.1.53,TCP,30495.86434331422,158,4,414.2547692413769,106.98674708345787,35.40545349187587,53.75824404842912,33608.91797570752,731.1328253119261,36,2,12,PortScan
192.168.1.14,192.168.1.36,TCP,615344.8807360618,19,11,1134.1207384733311,1223.6881926722906,154.42375118608422,146.71247825122978,4742.918790575502,17.050525934013912,3,8,1,BENIGN
192.168.1.37,192.168.1.5,TCP,239386.7106406834,9,8,1093.4151132610914,2039.7589132331407,101.20262632976394,192.31626166432855,3502.366557365938,1.0,0,10,0,BENIGN
192.168.1.58,192.168.1.10,TCP,532937.7390769916,14,12,1869.4779680596412,1737.6946116466602,58.946157297597715,109.22580609523358,5061.645899390154,17.96038062324855,0,5,0,BENIGN
192.168.1.43,192.168.1.59,UDP,19166.158501157915,152,3,389.49247209250046,40.950032258134065,28.617735352266976,46.65376544603569,42298.25570576999,386.38105737314856,44,1,18,Bruteforce
192.168.1.8,192.168.1.24,UDP,592955.2948223718,6,10,753.7770018094477,506.4404566347429,136.5678115151233,118.48562751799304,3768.9191828409603,32.377147072204984,3,10,0,BENIGN
192.168.1.58,192.168.1.50,UDP,182134.4089674001,9,10,929.462446021407,2493.8786888589307,39.86744290291498,131.9419773700039,3821.855119982556,25.135296900365468,1,7,0,BENIGN
192.168.1.59,192.168.1.54,UDP,543940.0735245937,12,9,1110.7741249220985,2010.0391051665156,69.27910196956812,120.54663521940071,2916.8779958189652,19.29434367557005,0,9,0,BENIGN
192.168.1.41,192.168.1.13,UDP,30209.39382122051,134,1,293.6215346883232,109.50771501805737,38.580161272784615,21.264090560275307,46807.19795285421,300.4273651323735,42,2,16,PortScan
192.168.1.24,192.168.1.57,ICMP,449111.2274173977,16,6,822.642734013714,1775.5020727477113,118.76405763738572,179.10385854094673,4935.540517615418,13.613483900874169,4,8,0,BENIGN
192.168.1.31,192.168.1.18,UDP,404850.35097116814,20,10,1756.8544348911382,2124.638621671753,127.8336132021889,124.9428752929034,4140.711844417139,21.551452378342013,3,7,0,BENIGN
192.168.1.26,192.168.1.57,TCP,30011.335777547087,155,2,606.3780207674753,84.23143636349296,34.8800199057099,0.0,85026.36135047981,197.11879802211993,40,2,17,PortScan
192.168.1.19,192.168.1.50,ICMP,690932.4153131995,11,8,1152.5275958398795,1712.1554167925083,118.46297144429947,173.21826738938356,1646.191090385564,15.779713568426615,1,5,0,BENIGN
192.168.1.9,192.168.1.31,ICMP,20726.898092854954,149,1,335.6662879631811,61.23981903043628,33.37220634648998,29.38910047323831,69986.02451976722,488.46565816188445,39,0,16,PortScan
192.168.1.42,192.168.1.10,ICMP,445462.50645398017,8,10,667.6635746614573,1102.1895477512853,111.68792838328312,117.53978085385938,3291.891927405938,17.15290382157824,1,12,0,BENIGN
192.168.1.20,192.168.1.47,ICMP,662352.7894687604,14,12,562.3344189799174,1461.1500608120687,59.01897444501637,137.38551722987143,3549.056110343562,30.296990726802605,1,6,0,BENIGN
192.168.1.3,192.168.1.18,TCP,393149.4403380937,10,15,1685.16234723227,810.7734735596607,138.5026930842809,178.0556366594346,1293.400656056175,20.012333113994522,0,8,0,BENIGN
192.168.1.57,192.168.1.38,UDP,325956.92810602207,18,7,843.7039457375846,1434.732386950899,92.15292693949631,156.38974545877446,3511.8183498162957,13.975181037600963,2,6,0,BENIGN
192.168.1.26,192.168.1.37,ICMP,502200.9750753655,17,10,1123.0725933461747,1594.944673119826,60.92830164012322,139.84357220175215,1189.352060789203,12.279090809736989,1,5,0,BENIGN
192.168.1.20,192.168.1.58,ICMP,638686.303489278,10,11,1064.4545657365165,2260.792282089694,72.27071915178357,91.14162231395844,5121.767029811581,24.062342687041763,1,6,0,BENIGN
192.168.1.19,192.168.1.38,UDP,23600.72836043983,133,4,283.1682101243046,29.30562056027027,40.036406502743006,56.45460627310689,61909.62195017992,247.09927666782613,27,5,14,DDoS
192.168.1.48,192.168.1.58,UDP,571204.5632694802,12,11,1102.6164945822973,1275.4030757355868,100.08605780506318,157.19828310378435,2028.2444711116134,26.033682592239742,2,5,0,BENIGN
192.168.1.53,192.168.1.59,ICMP,423363.1007349987,13,15,1231.4623561525696,1291.1456974699213,83.93285270827663,84.00481227313561,2439.6308325747177,14.338765264198088,1,10,0,BENIGN
192.168.1.10,192.168.1.51,UDP,438958.4376841162,10,7,732.5184255931139,1609.69901101824,89.35688942897725,144.61562514812525,4650.097018775893,12.862980038799702,0,10,0,BENIGN
192.168.1.18,192.168.1.56,ICMP,517868.58940494165,10,14,967.2215893440525,1909.9680596460375,114.20961183122314,207.3987343153247,3716.63400810058,25.241401547463852,1,10,0,BENIGN
192.168.1.39,192.168.1.7,ICMP,367612.85999748856,19,8,1217.5161868505272,1794.046980927674,122.29856929552349,104.01955069571783,909.8200772303944,13.288556588724518,1,8,0,BENIGN
192.168.1.32,192.168.1.3,TCP,499824.5016489688,13,10,1409.7552695966692,1605.923014653303,84.31806742439403,167.30073594399389,2952.441915843223,34.03318203544493,2,9,0,BENIGN
192.168.1.45,192.168.1.42,ICMP,652821.6864810113,13,12,1526.819438980364,750.47061539647,83.56806929509176,146.62661615815426,3895.4332827751305,10.715345647068762,1,7,0,BENIGN
192.168.1.45,192.168.1.5,TCP,376065.5800454071,17,11,1321.2390132509445,665.1404338329761,77.32633143048247,137.54112946706638,5925.36640915166,6.625179488138675,0,4,0,BENIGN
192.168.1.18,192.168.1.19,ICMP,640544.9812871512,11,9,783.3705447961493,1425.0094258476643,20.0,133.16861606904538,1253.0526180404413,14.757738886314247,1,6,0,BENIGN
192.168.1.31,192.168.1.3,ICMP,397122.09857350355,11,9,1027.3001353967963,1694.8379992925634,64.5498507869903,134.03409357125645,4422.177597321798,9.253700030596445,2,11,0,BENIGN
192.168.1.3,192.168.1.16,ICMP,16873.471741354977,151,0,68.36414967473513,35.05856723210451,60.67744189540264,31.08762854771385,26795.579308588443,343.4660211099602,32,1,5,Bruteforce
192.168.1.50,192.168.1.4,UDP,662841.4104461088,13,15,1485.568634237459,1146.220446816841,93.89457435628124,179.81492296078147,1637.3478251262832,39.647446552709695,0,16,0,BENIGN
192.168.1.29,192.168.1.34,UDP,733402.4490424965,9,14,1256.7695598302205,1334.5780807711315,85.03970066018148,122.76919999398355,1962.0967739987475,13.965442996421755,0,6,1,BENIGN
192.168.1.26,192.168.1.38,ICMP,18065.08299355267,130,4,261.7479096356295,126.2417285743772,26.18290702662837,5.4789449625513775,53192.90735936943,508.51980986485904,35,1,21,DDoS
192.168.1.45,192.168.1.31,UDP,338944.63809232984,9,13,792.754952000597,2278.4922084491914,63.055245250592286,232.83642130635064,2378.260596722411,22.691723286172476,2,10,0,BENIGN
192.168.1.4,192.168.1.47,UDP,460684.3665883056,13,8,1289.0117792771985,1919.812483057713,84.40400225740429,184.3089557291332,3421.6068723215085,34.52735648201539,1,7,0,BENIGN
192.168.1.52,192.168.1.20,TCP,545665.3284220723,16,7,1115.1567810289373,1587.979488231999,131.2438886015393,192.9676549386042,2934.9072447188123,9.331602942350509,1,7,0,BENIGN
192.168.1.43,192.168.1.40,TCP,416044.959327528,13,12,939.7242132096554,2749.0267775966013,66.13028111006167,153.31026068703318,3341.249591020717,25.650230956920556,1,5,0,BENIGN
192.168.1.3,192.168.1.30,UDP,449385.5368840738,12,9,1273.5221088303663,1552.3354911268557,187.18116580296385,147.2425896697164,3590.207472157548,19.424563736662805,0,7,0,BENIGN
192.168.1.21,192.168.1.49,TCP,464298.2415680181,11,13,1499.073572910797,1113.2995196778515,96.84984512420479,175.91105965166088,3969.5350887145596,14.5507158420927,1,7,1,BENIGN
192.168.1.46,192.168.1.53,ICMP,454747.88358037313,15,10,1516.1927540408358,1357.6024481136988,59.42097798713902,129.3624244224719,3118.3657749355693,31.817329442110356,2,10,1,BENIGN
192.168.1.37,192.168.1.10,TCP,587520.2189947721,13,8,1681.6003175970845,1904.6227531206077,90.91702798847172,133.5933551843927,3178.7243025505713,17.517060675488626,1,7,1,BENIGN
192.168.1.28,192.168.1.52,TCP,9050.862994472292,144,0,296.4465890515672,21.913614023496883,64.84703983808505,22.81258408544636,73216.75867045691,361.2089978214118,45,4,12,Botnet
192.168.1.27,192.168.1.42,UDP,550971.2861735646,14,8,1248.093135742229,1800.3731569263537,80.90907355649406,134.40378184387157,1815.8991356268118,12.043474159520828,0,9,0,BENIGN
192.168.1.43,192.168.1.22,UDP,419930.6090511187,14,12,1489.9585923671277,2183.105348962786,113.88022806698905,101.2575511924891,1774.9958807561557,21.865208678526518,1,8,0,BENIGN
192.168.1.55,192.168.1.12,TCP,375668.7255799593,17,12,1554.662180840804,1007.8340464106925,76.02368529107065,165.83478769816725,2429.1887815878426,19.404371065562643,3,10,0,BENIGN
192.168.1.20,192.168.1.19,TCP,563370.113635584,14,11,1086.4196700357534,2038.5244693826235,84.63925295504049,97.31790644306272,3411.929738934403,19.15178815101358,3,6,0,BENIGN
192.168.1.23,192.168.1.27,UDP,343412.65380163444,14,7,1330.610689453678,1770.4776639140428,135.83932720977612,149.9431872120269,3851.5670564447005,16.057459560408134,1,4,0,BENIGN
192.168.1.15,192.168.1.38,UDP,808964.8849009611,15,4,1499.5182331277379,2517.1708486575703,116.9661156591742,104.64109994466185,2105.594752638642,14.62084876213632,1,5,1,BENIGN
192.168.1.7,192.168.1.15,TCP,381441.7019476665,11,15,1577.6838230602477,1106.444380446183,68.35964436963997,82.74050426834788,1118.417986476536,17.560863231872517,1,3,0,BENIGN
192.168.1.41,192.168.1.29,TCP,10017.687345309507,145,2,275.90996490180936,61.97473482637732,61.3440297583535,31.737966257852364,16053.344440873618,286.553950810481,30,3,18,DDoS
192.168.1.47,192.168.1.13,ICMP,346452.83574501635,9,12,1329.563765168848,1514.6303377493216,65.42507668218225,157.51976937808217,2608.580745022753,10.06353636888037,0,10,2,BENIGN
192.168.1.26,192.168.1.31,ICMP,20429.276875682222,157,2,526.2412302303655,145.3700990559412,52.569955576106324,21.658700371704363,53658.61195560186,350.5884200568433,35,3,16,Botnet
192.168.1.27,192.168.1.14,TCP,486498.4611614571,12,13,276.96751301588506,1707.429273296355,87.11424685739378,62.33385320285433,3409.6146402489767,19.341404428903182,1,7,1,BENIGN
192.168.1.26,192.168.1.29,TCP,752357.5378010147,14,10,894.0284005841443,1186.2110378925238,166.6370581459754,103.97094031318748,4087.1764704709312,17.391300440040226,0,9,0,BENIGN
192.168.1.9,192.168.1.39,ICMP,513523.524150136,18,13,994.9313859788456,1276.8482273450409,127.53212374321384,113.56431651483109,4108.415883857714,22.830416378385266,3,8,0,BENIGN
192.168.1.47,192.168.1.51,TCP,286692.2350789801,13,6,1787.7064988653658,2232.3489760013244,47.96754855767297,70.43197566679585,2706.666337893531,8.325862842428368,1,11,1,BENIGN
192.168.1.55,192.168.1.17,UDP,490294.98776757147,9,11,1416.2289918372458,1067.4780097425767,20.0,242.40062602687152,3623.689551489587,32.043150771696304,1,8,0,BENIGN
192.168.1.39,192.168.1.15,ICMP,683863.4673085432,17,4,1284.7775523903565,2136.077724095709,77.01887258764108,208.94464587251838,2035.941783845164,27.8749084080412,0,9,0,BENIGN
192.168.1.30,192.168.1.23,ICMP,606957.13478068,16,6,374.8805556133117,1154.9299882979913,146.25642515912728,131.86123264602267,3380.680521125124,10.15255455466718,1,5,0,BENIGN
192.168.1.5,192.168.1.7,ICMP,536562.8720602472,8,18,1061.3258025315051,2122.4794083163074,116.41335866746573,100.44874251445431,2051.627135825327,10.8057317889397,1,6,0,BENIGN
192.168.1.37,192.168.1.14,TCP,430438.2593303695,8,16,1410.6672781597638,831.4505269507948,105.79499475168765,186.79916687804968,4025.1012367046233,22.793621977480672,0,8,0,BENIGN
192.168.1.51,192.168.1.41,UDP,9389.20965234721,133,2,113.38057027068601,154.86681816632984,49.398832768927974,31.594679427019123,41580.375384310304,291.65780818320144,39,1,14,DDoS
192.168.1.30,192.168.1.16,TCP,486894.30942602496,10,9,1487.6437259987304,1989.0024964395757,86.39498464881552,116.65434142761791,2829.161180257345,26.652726666157672,1,6,0,BENIGN
192.168.1.38,192.168.1.9,TCP,616560.9438486347,8,11,1449.8896178580333,1434.9260304035752,132.26743245779593,130.30962853292138,1237.144200260243,33.41965285865717,1,6,0,BENIGN
192.168.1.47,192.168.1.54,UDP,678252.4880908023,13,15,1428.7152124495667,1391.6380498698556,94.52198525738389,202.10447320006074,2754.44430940152,27.814487762044923,2,11,0,BENIGN
192.168.1.20,192.168.1.11,UDP,581169.625732706,14,10,1417.1636401746148,1540.4792339100518,129.06497730290127,197.93291675462612,2424.6811641484596,27.721771719085453,1,5,0,BENIGN
192.168.1.10,192.168.1.14,ICMP,438580.1671231449,12,16,1271.117560368296,1158.8665549748055,111.11623349878226,169.38480293001098,3658.820240358339,22.48707391212526,0,5,1,BENIGN
192.168.1.54,192.168.1.13,ICMP,489530.1821356793,13,14,827.7334376207114,1734.9827178879357,79.21402715124162,171.10111934510886,2262.9591163037408,32.75320814533888,0,2,0,BENIGN
192.168.1.19,192.168.1.37,TCP,25912.295795167764,136,6,478.6096448903942,71.46680380083248,46.31597062002509,35.588266597978695,100.0,487.77966217823104,51,2,8,DoS
192.168.1.36,192.168.1.35,UDP,7167.098749462904,149,4,222.3210337056536,87.37061820035797,55.631812860580894,52.29952958190461,54630.45895994371,474.69203172833727,43,2,17,DDoS
192.168.1.3,192.168.1.36,TCP,31305.160630818198,138,1,521.0136138209562,117.07007579606031,42.77923487897275,37.5255486906999,30097.44341338477,473.2689851209887,52,3,14,DDoS
192.168.1.29,192.168.1.38,ICMP,330799.51873347117,12,10,1101.0358521303406,1818.9918524543298,133.97712957272154,180.59176744525203,1265.4376110687506,25.182928375056772,1,8,0,BENIGN
192.168.1.8,192.168.1.14,TCP,877621.1056300881,16,11,1457.0457811886124,2015.2509466841448,107.86779657115135,145.9433151626512,2426.5864527298518,29.340809830562712,0,9,0,BENIGN
192.168.1.56,192.168.1.5,UDP,251735.69852222243,8,16,1615.5073537909489,2374.8809709289185,111.33383289635157,125.83484398787866,4458.2987439066865,34.78174031441041,2,9,0,BENIGN
192.168.1.23,192.168.1.19,UDP,765918.4884636565,13,7,1444.0565498154529,1463.5998312930265,70.6010660454348,119.63222136295578,2292.441661430814,25.222128589400757,1,5,0,BENIGN
192.168.1.15,192.168.1.11,ICMP,609864.1714644257,16,13,859.0642326707989,848.3937515484754,139.4850532273893,135.13032640036627,2703.095674522749,18.237918277985976,0,8,0,BENIGN
192.168.1.4,192.168.1.58,UDP,515288.8831058986,15,7,1357.7601755656985,884.0725585433258,103.5783823860875,112.57492593556296,3427.518572935077,34.51120036638988,0,7,0,BENIGN
192.168.1.45,192.168.1.35,UDP,713949.0465350051,14,9,1409.8293677776871,2094.9758256883288,117.70722348269602,114.29382164100524,3573.3567832106705,28.859683425063555,1,14,0,BENIGN
192.168.1.42,192.168.1.2,TCP,412902.2895881623,15,13,2081.640904018333,1761.7932962539842,100.31795941003669,198.51962124333295,2531.986839083166,23.906516044055603,0,8,0,BENIGN
192.168.1.32,192.168.1.50,TCP,443988.65947641764,14,8,1156.0005138181562,1230.2829309285428,71.83171746203047,176.72295776364018,869.255195296404,15.356903991905675,0,9,0,BENIGN
192.168.1.18,192.168.1.4,TCP,355454.23334467935,17,12,1058.3411956872374,1621.1989699520784,107.79491344385767,127.96277563277809,2395.1789111748685,13.461538678315575,2,3,0,BENIGN
192.168.1.50,192.168.1.2,ICMP,472373.63802271674,14,12,1344.2258518924061,1751.617119222196,149.2064819310191,175.32030942737208,3407.9172942416703,31.27761329778425,1,11,0,BENIGN
192.168.1.15,192.168.1.15,ICMP,298020.6180298788,12,9,1383.012834268067,1803.8920406224452,105.31189723042127,139.3926714191951,3783.0302172184465,10.413042799329732,0,8,1,BENIGN
192.168.1.41,192.168.1.17,ICMP,260225.22019800756,19,12,923.8685634926702,1587.994281528338,114.03630892511202,159.22877782968717,2366.7546088384843,27.710691975347814,1,4,1,BENIGN
192.168.1.40,192.168.1.14,TCP,27019.732020917778,145,1,269.96770523624343,22.50161254820781,42.609006282191736,30.16135053571902,73057.37957318037,451.9324260671408,44,3,13,DoS
192.168.1.51,192.168.1.20,ICMP,471800.7592875168,13,14,1640.7267425569526,2329.8282636244858,108.71537036761677,151.66301843894882,5001.680395445225,22.30116166963696,1,9,0,BENIGN
192.168.1.18,192.168.1.18,UDP,331785.3430974118,16,8,1327.365601100242,1499.3598577631528,106.20052609955388,149.89205677785372,2955.216245777998,14.30856754522593,3,4,0,BENIGN
192.168.1.5,192.168.1.4,TCP,467001.36234299344,12,15,1711.8754377282257,576.120021650784,34.7028766749883,150.40444490665837,3719.540888808768,18.856342067702524,2,5,0,BENIGN
192.168.1.13,192.168.1.15,UDP,671031.4218405103,16,12,833.19545880835,1366.039088781399,53.34148514551782,185.12410807034172,3851.4807007808836,11.630664117909252,1,8,0,BENIGN
192.168.1.17,192.168.1.44,ICMP,606520.4529314811,14,13,1203.9569596217339,915.1082335064222,25.116260248066865,152.81744366365967,4219.624696049379,32.164555376426975,2,11,0,BENIGN
192.168.1.51,192.168.1.38,ICMP,291007.62419669045,9,9,862.1136986021545,1777.0230791125014,35.629107443332444,136.17501135695153,4422.50665974433,19.71475937991148,1,11,0,BENIGN
192.168.1.47,192.168.1.26,TCP,418672.2097385992,14,10,1745.5945689830596,872.3363194724404,80.94760405114319,111.65740047020283,5037.849903195813,20.604232216112493,0,7,0,BENIGN
192.168.1.58,192.168.1.13,UDP,464411.0421353897,23,14,381.24176068039924,2010.5703576879325,53.665255575866645,122.96169110276949,3208.316036483362,27.17658900962406,1,4,0,BENIGN
192.168.1.15,192.168.1.12,ICMP,26014.128049222203,139,3,313.99181037848757,152.0917972767807,46.042164017011416,20.285410865752702,45835.294916194194,486.14806150948175,40,2,19,Bruteforce
192.168.1.54,192.168.1.28,TCP,416334.29810158646,14,6,699.5065098798475,2145.0401586861726,113.52279039485713,147.89492628953784,2506.4164058968336,13.312269971167694,2,14,0,BENIGN
192.168.1.34,192.168.1.48,ICMP,422173.2030078234,6,7,1259.9160770853669,999.5207439620308,20.0,125.45019206857744,2107.1239801300435,17.266808841698058,0,10,0,BENIGN
192.168.1.34,192.168.1.57,UDP,549799.3240185402,13,15,1867.0766484471956,1910.3188768887394,111.00952326470447,155.23860768418427,4542.088583087956,15.822236120938673,1,8,0,BENIGN
